DATAFLOW,LAST UPDATE,freq,unit,sex,age,citizen,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Bulgaria,2015,9.2,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Bulgaria,2016,7.6,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Bulgaria,2017,6.2,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Bulgaria,2018,5.2,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Bulgaria,2019,4.2,b,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Bulgaria,2020,5.0,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Bulgaria,2021,5.2,b,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Bulgaria,2022,4.2,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Bulgaria,2023,4.3,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Bulgaria,2024,4.2,b,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Switzerland,2013,4.8,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Switzerland,2014,4.9,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Switzerland,2015,4.8,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Switzerland,2016,5.0,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Switzerland,2017,4.8,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Switzerland,2018,4.7,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Switzerland,2019,4.4,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Switzerland,2020,4.8,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Switzerland,2021,5.1,b,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Switzerland,2022,4.1,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Switzerland,2023,4.1,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Switzerland,2024,4.4,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Cyprus,2013,15.9,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Cyprus,2014,16.1,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Cyprus,2015,15.0,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Cyprus,2016,13.0,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Cyprus,2017,11.1,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Cyprus,2018,8.4,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Cyprus,2019,7.2,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Cyprus,2020,7.6,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Cyprus,2021,7.2,b,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Cyprus,2022,6.3,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Cyprus,2023,5.8,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Cyprus,2024,4.9,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Czechia,2013,7.0,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Czechia,2014,6.1,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Czechia,2015,5.1,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Czechia,2016,4.0,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Czechia,2017,2.9,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Czechia,2018,2.2,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Czechia,2019,2.0,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Czechia,2020,2.6,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Czechia,2021,2.8,b,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Czechia,2022,2.2,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Czechia,2023,2.6,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Czechia,2024,2.6,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Germany,2013,5.2,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Germany,2014,5.0,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Germany,2015,4.6,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Germany,2016,4.1,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Germany,2017,3.8,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Germany,2018,3.4,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Germany,2019,3.1,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Germany,2020,3.9,b,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Germany,2021,3.6,b,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Germany,2022,3.1,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Germany,2023,3.1,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Germany,2024,3.4,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Denmark,2013,7.4,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Denmark,2014,6.9,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Denmark,2015,6.3,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Denmark,2016,6.0,b,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Denmark,2017,5.8,b,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Denmark,2018,5.1,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Denmark,2019,5.0,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Denmark,2020,5.6,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Denmark,2021,5.1,b,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Denmark,2022,4.5,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Denmark,2023,5.1,b,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Denmark,2024,6.2,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Euro area – 21 countries (from 2026),2013,12.0,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Euro area – 21 countries (from 2026),2014,11.7,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Euro area – 21 countries (from 2026),2015,10.9,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Euro area – 21 countries (from 2026),2016,10.0,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Euro area – 21 countries (from 2026),2017,9.0,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Euro area – 21 countries (from 2026),2018,8.1,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Euro area – 21 countries (from 2026),2019,7.5,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Euro area – 21 countries (from 2026),2020,7.8,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Euro area – 21 countries (from 2026),2021,7.7,b,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Euro area – 21 countries (from 2026),2022,6.7,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Euro area – 21 countries (from 2026),2023,6.5,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Euro area – 21 countries (from 2026),2024,6.3,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Estonia,2013,8.6,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Estonia,2014,7.4,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Estonia,2015,6.4,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Estonia,2016,6.9,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Estonia,2017,5.8,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Estonia,2018,5.4,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Estonia,2019,4.5,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Estonia,2020,7.0,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Estonia,2021,6.2,b,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Estonia,2022,5.6,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Estonia,2023,6.4,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Estonia,2024,7.6,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Greece,2013,27.5,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Greece,2014,26.5,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Greece,2015,24.9,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Greece,2016,23.6,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Greece,2017,21.5,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Greece,2018,19.3,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Greece,2019,17.3,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Greece,2020,16.3,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Greece,2021,14.7,b,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Greece,2022,12.5,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Greece,2023,11.1,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Greece,2024,10.1,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Spain,2013,26.1,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Spain,2014,24.5,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Spain,2015,22.1,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Spain,2016,19.6,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Spain,2017,17.2,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Spain,2018,15.3,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Spain,2019,14.1,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Spain,2020,15.5,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Spain,2021,14.9,bd,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Spain,2022,13.0,d,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Spain,2023,12.2,d,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Spain,2024,11.4,d,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,European Union - 27 countries (from 2020),2013,11.4,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,European Union - 27 countries (from 2020),2014,10.9,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,European Union - 27 countries (from 2020),2015,10.1,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,European Union - 27 countries (from 2020),2016,9.1,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,European Union - 27 countries (from 2020),2017,8.2,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,European Union - 27 countries (from 2020),2018,7.3,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,European Union - 27 countries (from 2020),2019,6.7,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,European Union - 27 countries (from 2020),2020,7.1,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,European Union - 27 countries (from 2020),2021,7.1,b,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,European Union - 27 countries (from 2020),2022,6.2,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,European Union - 27 countries (from 2020),2023,6.1,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,European Union - 27 countries (from 2020),2024,5.9,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Finland,2013,8.2,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Finland,2014,8.7,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Finland,2015,9.4,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Finland,2016,8.8,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Finland,2017,8.6,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Finland,2018,7.4,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Finland,2019,6.7,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Finland,2020,7.8,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Finland,2021,7.7,b,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Finland,2022,6.8,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Finland,2023,7.2,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Finland,2024,8.4,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,France,2013,9.9,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,France,2014,10.3,b,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,France,2015,10.4,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,France,2016,10.1,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,France,2017,9.4,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,France,2018,9.0,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,France,2019,8.4,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,France,2020,8.0,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,France,2021,7.9,bd,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,France,2022,7.3,d,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,France,2023,7.3,d,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,France,2024,7.4,d,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Croatia,2013,17.3,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Croatia,2014,17.3,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Croatia,2015,16.2,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Croatia,2016,13.0,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Croatia,2017,11.1,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Croatia,2018,8.3,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Croatia,2019,6.6,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Croatia,2020,7.4,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Croatia,2021,7.5,b,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Croatia,2022,6.8,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Croatia,2023,6.1,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Croatia,2024,5.0,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Hungary,2013,10.2,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Hungary,2014,7.7,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Hungary,2015,6.8,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Hungary,2016,5.1,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Hungary,2017,4.2,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Hungary,2018,3.7,b,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Hungary,2019,3.4,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Hungary,2020,4.2,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Hungary,2021,4.0,b,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Hungary,2022,3.6,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Hungary,2023,4.1,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Hungary,2024,4.5,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Ireland,2013,13.8,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Ireland,2014,11.9,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Ireland,2015,10.0,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Ireland,2016,8.4,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Ireland,2017,6.7,b,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Ireland,2018,5.8,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Ireland,2019,5.0,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Ireland,2020,5.7,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Ireland,2021,6.2,b,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Ireland,2022,4.5,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Ireland,2023,4.3,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Ireland,2024,4.3,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Iceland,2013,5.4,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Total,From 15 to 74 years,Total,Iceland,2014,4.9,,
