DATAFLOW,LAST UPDATE,freq,purchase,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,"Annual average index, 2010=100","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2016,107.37,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,"Annual average index, 2010=100","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2017,112.68,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,"Annual average index, 2010=100","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2018,118.04,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,"Annual average index, 2010=100","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2019,123.14,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,"Annual average index, 2010=100","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2020,130.02,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,"Annual average index, 2010=100","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2021,141.49,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,"Annual average index, 2010=100","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2022,152.32,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,"Annual average index, 2010=100","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2023,149.98,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,"Annual average index, 2010=100","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2024,153.70,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,"Annual average index, 2010=100",European Union - 27 countries (from 2020),2013,97.05,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,"Annual average index, 2010=100",European Union - 27 countries (from 2020),2014,97.78,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,"Annual average index, 2010=100",European Union - 27 countries (from 2020),2015,100.00,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,"Annual average index, 2010=100",European Union - 27 countries (from 2020),2016,104.49,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,"Annual average index, 2010=100",European Union - 27 countries (from 2020),2017,109.74,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,"Annual average index, 2010=100",European Union - 27 countries (from 2020),2018,115.27,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,"Annual average index, 2010=100",European Union - 27 countries (from 2020),2019,120.90,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,"Annual average index, 2010=100",European Union - 27 countries (from 2020),2020,127.80,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,"Annual average index, 2010=100",European Union - 27 countries (from 2020),2021,139.08,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,"Annual average index, 2010=100",European Union - 27 countries (from 2020),2022,149.73,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,"Annual average index, 2010=100",European Union - 27 countries (from 2020),2023,147.43,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,"Annual average index, 2010=100",European Union - 27 countries (from 2020),2024,151.09,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,"Annual average index, 2010=100",European Union - 28 countries (2013-2020),2013,97.68,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,"Annual average index, 2010=100",European Union - 28 countries (2013-2020),2014,99.51,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,"Annual average index, 2010=100",European Union - 28 countries (2013-2020),2015,102.37,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,"Annual average index, 2010=100",European Union - 28 countries (2013-2020),2016,107.35,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,"Annual average index, 2010=100",European Union - 28 countries (2013-2020),2017,112.66,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,"Annual average index, 2010=100",European Union - 28 countries (2013-2020),2018,118.02,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,"Annual average index, 2010=100",European Union - 28 countries (2013-2020),2019,123.12,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,"Annual average index, 2010=100",Finland,2013,104.61,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,"Annual average index, 2010=100",Finland,2014,103.62,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,"Annual average index, 2010=100",Finland,2015,103.16,b,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,"Annual average index, 2010=100",Finland,2016,104.30,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,"Annual average index, 2010=100",Finland,2017,104.97,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,"Annual average index, 2010=100",Finland,2018,105.69,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,"Annual average index, 2010=100",Finland,2019,105.83,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,"Annual average index, 2010=100",Finland,2020,107.27,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,"Annual average index, 2010=100",Finland,2021,111.94,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,"Annual average index, 2010=100",Finland,2022,112.22,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,"Annual average index, 2010=100",Finland,2023,103.83,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,"Annual average index, 2010=100",Finland,2024,100.41,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,"Annual average index, 2010=100",France,2013,103.15,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,"Annual average index, 2010=100",France,2014,101.29,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,"Annual average index, 2010=100",France,2015,99.42,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,"Annual average index, 2010=100",France,2016,100.34,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,"Annual average index, 2010=100",France,2017,103.37,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,"Annual average index, 2010=100",France,2018,106.48,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,"Annual average index, 2010=100",France,2019,109.95,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,"Annual average index, 2010=100",France,2020,116.08,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,"Annual average index, 2010=100",France,2021,123.73,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,"Annual average index, 2010=100",France,2022,131.64,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,"Annual average index, 2010=100",France,2023,130.76,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,"Annual average index, 2010=100",France,2024,125.44,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,"Annual average index, 2010=100",Croatia,2013,92.41,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,"Annual average index, 2010=100",Croatia,2014,91.24,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,"Annual average index, 2010=100",Croatia,2015,89.95,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,"Annual average index, 2010=100",Croatia,2016,91.58,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,"Annual average index, 2010=100",Croatia,2017,95.75,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,"Annual average index, 2010=100",Croatia,2018,102.04,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,"Annual average index, 2010=100",Croatia,2019,111.29,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,"Annual average index, 2010=100",Croatia,2020,120.79,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,"Annual average index, 2010=100",Croatia,2021,129.47,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,"Annual average index, 2010=100",Croatia,2022,148.24,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,"Annual average index, 2010=100",Croatia,2023,166.61,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,"Annual average index, 2010=100",Croatia,2024,184.73,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,"Annual average index, 2010=100",Hungary,2013,90.14,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,"Annual average index, 2010=100",Hungary,2014,93.91,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,"Annual average index, 2010=100",Hungary,2015,106.38,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,"Annual average index, 2010=100",Hungary,2016,120.78,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,"Annual average index, 2010=100",Hungary,2017,135.13,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,"Annual average index, 2010=100",Hungary,2018,154.57,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,"Annual average index, 2010=100",Hungary,2019,181.48,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,"Annual average index, 2010=100",Hungary,2020,188.60,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,"Annual average index, 2010=100",Hungary,2021,218.88,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,"Annual average index, 2010=100",Hungary,2022,268.04,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,"Annual average index, 2010=100",Hungary,2023,283.91,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,"Annual average index, 2010=100",Hungary,2024,321.83,p,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,"Annual average index, 2010=100",Ireland,2013,73.44,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,"Annual average index, 2010=100",Ireland,2014,86.22,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,"Annual average index, 2010=100",Ireland,2015,95.63,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,"Annual average index, 2010=100",Ireland,2016,102.76,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,"Annual average index, 2010=100",Ireland,2017,114.96,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,"Annual average index, 2010=100",Ireland,2018,126.61,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,"Annual average index, 2010=100",Ireland,2019,128.89,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,"Annual average index, 2010=100",Ireland,2020,128.52,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,"Annual average index, 2010=100",Ireland,2021,141.20,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,"Annual average index, 2010=100",Ireland,2022,160.25,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,"Annual average index, 2010=100",Ireland,2023,162.14,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,"Annual average index, 2010=100",Ireland,2024,176.75,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,"Annual average index, 2010=100",Italy,2013,87.50,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,"Annual average index, 2010=100",Italy,2014,82.70,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,"Annual average index, 2010=100",Italy,2015,78.90,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,"Annual average index, 2010=100",Italy,2016,79.00,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,"Annual average index, 2010=100",Italy,2017,78.10,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,"Annual average index, 2010=100",Italy,2018,77.30,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,"Annual average index, 2010=100",Italy,2019,77.00,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,"Annual average index, 2010=100",Italy,2020,78.40,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,"Annual average index, 2010=100",Italy,2021,80.20,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,"Annual average index, 2010=100",Italy,2022,82.90,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,"Annual average index, 2010=100",Italy,2023,83.30,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,"Annual average index, 2010=100",Italy,2024,85.00,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,"Annual average index, 2010=100",Lithuania,2013,106.27,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,"Annual average index, 2010=100",Lithuania,2014,113.53,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,"Annual average index, 2010=100",Lithuania,2015,117.33,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,"Annual average index, 2010=100",Lithuania,2016,124.92,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,"Annual average index, 2010=100",Lithuania,2017,135.61,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,"Annual average index, 2010=100",Lithuania,2018,145.23,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,"Annual average index, 2010=100",Lithuania,2019,155.46,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,"Annual average index, 2010=100",Lithuania,2020,167.46,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,"Annual average index, 2010=100",Lithuania,2021,196.14,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,"Annual average index, 2010=100",Lithuania,2022,232.01,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,"Annual average index, 2010=100",Lithuania,2023,247.88,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,"Annual average index, 2010=100",Lithuania,2024,271.57,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,"Annual average index, 2010=100",Luxembourg,2013,112.57,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,"Annual average index, 2010=100",Luxembourg,2014,118.34,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,"Annual average index, 2010=100",Luxembourg,2015,123.01,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,"Annual average index, 2010=100",Luxembourg,2016,130.65,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,"Annual average index, 2010=100",Luxembourg,2017,138.08,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,"Annual average index, 2010=100",Luxembourg,2018,148.82,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,"Annual average index, 2010=100",Luxembourg,2019,164.98,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,"Annual average index, 2010=100",Luxembourg,2020,189.21,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,"Annual average index, 2010=100",Luxembourg,2021,217.49,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,"Annual average index, 2010=100",Luxembourg,2022,236.72,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,"Annual average index, 2010=100",Luxembourg,2023,210.47,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,"Annual average index, 2010=100",Luxembourg,2024,197.73,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,"Annual average index, 2010=100",Latvia,2013,114.74,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,"Annual average index, 2010=100",Latvia,2014,120.81,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,"Annual average index, 2010=100",Latvia,2015,118.22,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,"Annual average index, 2010=100",Latvia,2016,128.27,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,"Annual average index, 2010=100",Latvia,2017,139.69,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,"Annual average index, 2010=100",Latvia,2018,153.96,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,"Annual average index, 2010=100",Latvia,2019,167.66,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,"Annual average index, 2010=100",Latvia,2020,171.89,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,"Annual average index, 2010=100",Latvia,2021,195.99,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,"Annual average index, 2010=100",Latvia,2022,223.78,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,"Annual average index, 2010=100",Latvia,2023,225.50,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,"Annual average index, 2010=100",Latvia,2024,230.97,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,"Annual average index, 2010=100",Malta,2013,107.71,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,"Annual average index, 2010=100",Malta,2014,110.92,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,"Annual average index, 2010=100",Malta,2015,116.42,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,"Annual average index, 2010=100",Malta,2016,124.32,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,"Annual average index, 2010=100",Malta,2017,131.07,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,"Annual average index, 2010=100",Malta,2018,136.89,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,"Annual average index, 2010=100",Malta,2019,143.80,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of existing dwellings,"Annual average index, 2010=100",Malta,2020,153.19,,
